id	compound	class	paraphrase	correct	score
156	desktop computer	CONT-R	desktop computer is a computer that contains a desktop	0	1.9159013032913208
156	desktop computer	TOPIC-R	desktop computer is a computer that is about a desktop	0	2.8522720336914062
156	desktop computer	COMP-R	desktop computer is a computer that is composed of a desktop	0	1.7428983449935913
156	desktop computer	PURPOSE	desktop computer is a computer intended for a desktop	0	2.410973310470581
157	home computer	LOCATION	home computer is a computer that is located at home	1	1.6058294773101807
157	home computer	PARTONOMY	home computer is a computer that is part of home	0	1.6792255640029907
157	home computer	USG-R	home computer is a computer that uses home	0	1.8981525897979736
157	home computer	PROD-R	home computer is  a computer that home produces	0	3.3717470169067383
157	home computer	PRODUCTION	home computer is a computer that produces home	0	2.4598774909973145
157	home computer	CONT-R	home computer is a computer that contains home	0	2.6553382873535156
157	home computer	TOPIC-R	home computer is a computer that is about home	0	2.8579466342926025
157	home computer	COMP-R	home computer is a computer that is composed of home	0	1.7231826782226562
157	home computer	PURPOSE	home computer is a computer intended for home	0	2.5346946716308594
158	street corner	LOCATION	street corner is a corner that is located on a street	1	2.3007421493530273
158	street corner	PARTONOMY	street corner is a corner that is part of a street	0	2.253326177597046
158	street corner	USG-R	street corner is a corner that uses a street	0	2.7907330989837646
158	street corner	PROD-R	street corner is  a corner that a street produces	0	3.918518543243408
158	street corner	PRODUCTION	street corner is a corner that produces a street	0	2.977867603302002
158	street corner	CONT-R	street corner is a corner that contains a street	0	2.4475021362304688
158	street corner	TOPIC-R	street corner is a corner that is about a street	0	3.2888216972351074
158	street corner	COMP-R	street corner is a corner that is composed of a street	0	2.638719320297241
158	street corner	PURPOSE	street corner is a corner intended for a street	0	3.126201629638672
159	kitchen counter	LOCATION	kitchen counter is a counter that is located in a kitchen	1	1.7625861167907715
159	kitchen counter	PARTONOMY	kitchen counter is a counter that is part of a kitchen	0	1.674359917640686
159	kitchen counter	USG-R	kitchen counter is a counter that uses a kitchen	0	1.8753492832183838
159	kitchen counter	PROD-R	kitchen counter is  a counter that a kitchen produces	0	3.1461236476898193
159	kitchen counter	PRODUCTION	kitchen counter is a counter that produces a kitchen	0	2.035386800765991
159	kitchen counter	CONT-R	kitchen counter is a counter that contains a kitchen	0	1.8467068672180176
159	kitchen counter	TOPIC-R	kitchen counter is a counter that is about a kitchen	0	2.601572036743164
159	kitchen counter	COMP-R	kitchen counter is a counter that is composed of a kitchen	0	1.812773585319519
159	kitchen counter	PURPOSE	kitchen counter is a counter intended for a kitchen	0	1.9665170907974243
160	wall covering	LOCATION	wall covering is a covering that is located on walls	1	2.239293336868286
160	wall covering	PARTONOMY	wall covering is a covering that is part of walls	0	2.154985189437866
160	wall covering	USG-R	wall covering is a covering that uses walls	0	2.0251874923706055
160	wall covering	PROD-R	wall covering is  a covering that walls produce	0	3.7957305908203125
160	wall covering	PRODUCTION	wall covering is a covering that produces walls	0	2.993251085281372
160	wall covering	CONT-R	wall covering is a covering that contains walls	0	2.1328296661376953
160	wall covering	TOPIC-R	wall covering is a covering that is about walls	0	3.07186222076416
160	wall covering	COMP-R	wall covering is a covering that is composed of walls	0	1.56232750415802
160	wall covering	PURPOSE	wall covering is a covering intended for walls	0	2.6775195598602295
161	floor covering	LOCATION	floor covering is a covering that is located on a floor	1	2.1028084754943848
161	floor covering	PARTONOMY	floor covering is a covering that is part of a floor	0	1.902197241783142
161	floor covering	USG-R	floor covering is a covering that uses a floor	0	2.095322608947754
161	floor covering	PROD-R	floor covering is  a covering that a floor produces	0	3.500277280807495
161	floor covering	PRODUCTION	floor covering is a covering that produces a floor	0	2.7893147468566895
161	floor covering	CONT-R	floor covering is a covering that contains a floor	0	2.123157501220703
161	floor covering	TOPIC-R	floor covering is a covering that is about a floor	0	2.3245115280151367
161	floor covering	COMP-R	floor covering is a covering that is composed of a floor	0	1.9267051219940186
161	floor covering	PURPOSE	floor covering is a covering intended for a floor	0	2.1802797317504883
162	cabin crew	LOCATION	cabin crew is a crew that is located in a cabin	1	1.9748245477676392
162	cabin crew	PARTONOMY	cabin crew is a crew that is part of a cabin	0	2.1846671104431152
162	cabin crew	USG-R	cabin crew is a crew that uses a cabin	0	2.1335442066192627
162	cabin crew	PROD-R	cabin crew is  a crew that a cabin produces	0	3.3190183639526367
162	cabin crew	PRODUCTION	cabin crew is a crew that produces a cabin	0	2.3592889308929443
162	cabin crew	CONT-R	cabin crew is a crew that contains a cabin	0	2.987044334411621
162	cabin crew	TOPIC-R	cabin crew is a crew that is about a cabin	0	3.2308783531188965
162	cabin crew	COMP-R	cabin crew is a crew that is composed of a cabin	0	2.11419415473938
162	cabin crew	PURPOSE	cabin crew is a crew intended for a cabin	0	2.650752067565918
163	ground crew	LOCATION	ground crew is a crew that is located on the ground	1	1.5286681652069092
163	ground crew	PARTONOMY	ground crew is a crew that is part of the ground	0	1.7191269397735596
163	ground crew	USG-R	ground crew is a crew that uses the ground	0	2.0103344917297363
163	ground crew	PROD-R	ground crew is  a crew that the ground produces	0	2.7270727157592773
163	ground crew	PRODUCTION	ground crew is a crew that produces the ground	0	2.4317824840545654
163	ground crew	CONT-R	ground crew is a crew that contains the ground	0	2.8114662170410156
163	ground crew	TOPIC-R	ground crew is a crew that is about the ground	0	2.3220794200897217
163	ground crew	COMP-R	ground crew is a crew that is composed of the ground	0	1.839321494102478
163	ground crew	PURPOSE	ground crew is a crew intended for the ground	0	1.8362126350402832
164	street crime	LOCATION	street crime is a crime that is located on a street	1	1.3718523979187012
164	street crime	PARTONOMY	street crime is a crime that is part of a street	0	1.3088345527648926
164	street crime	USG-R	street crime is a crime that uses a street	0	1.9233182668685913
164	street crime	PROD-R	street crime is  a crime that a street produces	0	2.8935840129852295
164	street crime	PRODUCTION	street crime is a crime that produces a street	0	1.7696921825408936
164	street crime	CONT-R	street crime is a crime that contains a street	0	1.6500940322875977
164	street crime	TOPIC-R	street crime is a crime that is about a street	0	2.5470073223114014
164	street crime	COMP-R	street crime is a crime that is composed of a street	0	1.4685254096984863
164	street crime	PURPOSE	street crime is a crime intended for a street	0	2.3729333877563477
165	brain damage	LOCATION	brain damage is a damage that is located in the brain	1	1.155190348625183
165	brain damage	PARTONOMY	brain damage is a damage that is part of the brain	0	0.8636032342910767
165	brain damage	USG-R	brain damage is a damage that uses the brain	0	1.7198880910873413
165	brain damage	PROD-R	brain damage is  a damage that the brain produces	0	1.625870943069458
165	brain damage	PRODUCTION	brain damage is a damage that produces the brain	0	1.365801215171814
165	brain damage	CONT-R	brain damage is a damage that contains the brain	0	1.3632619380950928
165	brain damage	TOPIC-R	brain damage is a damage that is about the brain	0	1.343489646911621
165	brain damage	COMP-R	brain damage is a damage that is composed of the brain	0	1.0382614135742188
165	brain damage	PURPOSE	brain damage is a damage intended for the brain	0	1.9312888383865356
166	table dance	LOCATION	table dance is a dance that is located on a table	1	1.7811537981033325
166	table dance	PARTONOMY	table dance is a dance that is part of a table	0	1.4231294393539429
166	table dance	USG-R	table dance is a dance that uses a table	0	1.3697458505630493
166	table dance	PROD-R	table dance is  a dance that a table produces	0	2.3870396614074707
166	table dance	PRODUCTION	table dance is a dance that produces a table	0	1.3889572620391846
166	table dance	CONT-R	table dance is a dance that contains a table	0	1.4260525703430176
166	table dance	TOPIC-R	table dance is a dance that is about a table	0	1.7243168354034424
166	table dance	COMP-R	table dance is a dance that is composed of a table	0	0.840075671672821
166	table dance	PURPOSE	table dance is a dance intended for a table	0	1.7445439100265503
167	ice dancing	LOCATION	ice dancing is a dancing that is located on ice	1	2.4243648052215576
167	ice dancing	PARTONOMY	ice dancing is a dancing that is part of ice	0	1.9278408288955688
167	ice dancing	USG-R	ice dancing is a dancing that uses ice	0	1.704017996788025
167	ice dancing	PROD-R	ice dancing is  a dancing that ice produces	0	3.262911319732666
167	ice dancing	PRODUCTION	ice dancing is a dancing that produces ice	0	2.03033447265625
167	ice dancing	CONT-R	ice dancing is a dancing that contains ice	0	1.9016035795211792
167	ice dancing	TOPIC-R	ice dancing is a dancing that is about ice	0	2.863997459411621
167	ice dancing	COMP-R	ice dancing is a dancing that is composed of ice	0	1.390653133392334
167	ice dancing	PURPOSE	ice dancing is a dancing intended for ice	0	2.5508580207824707
168	home delivery	LOCATION	home delivery is a delivery that is located at home	1	1.6050245761871338
168	home delivery	PARTONOMY	home delivery is a delivery that is part of home	0	0.9925729036331177
168	home delivery	USG-R	home delivery is a delivery that uses home	0	1.4939773082733154
168	home delivery	PROD-R	home delivery is  a delivery that home produces	0	2.5411553382873535
168	home delivery	PRODUCTION	home delivery is a delivery that produces home	0	1.89345121383667
168	home delivery	CONT-R	home delivery is a delivery that contains home	0	1.8818261623382568
168	home delivery	TOPIC-R	home delivery is a delivery that is about home	0	1.799720287322998
168	home delivery	COMP-R	home delivery is a delivery that is composed of home	0	1.2874170541763306
168	home delivery	PURPOSE	home delivery is a delivery intended for home	0	1.7110275030136108
169	rail depot	LOCATION	rail depot is a depot that is located near a rail	1	1.8754061460494995
169	rail depot	PARTONOMY	rail depot is a depot that is part of a rail	0	1.9276745319366455
169	rail depot	USG-R	rail depot is a depot that uses a rail	0	1.9849997758865356
169	rail depot	PROD-R	rail depot is  a depot that a rail produces	0	3.2045459747314453
169	rail depot	PRODUCTION	rail depot is a depot that produces a rail	0	2.013543128967285
169	rail depot	CONT-R	rail depot is a depot that contains a rail	0	1.9179120063781738
169	rail depot	TOPIC-R	rail depot is a depot that is about a rail	0	2.808579444885254
169	rail depot	COMP-R	rail depot is a depot that is composed of a rail	0	1.8149813413619995
169	rail depot	PURPOSE	rail depot is a depot intended for a rail	0	2.9999032020568848
170	kidney disease	LOCATION	kidney disease is a disease that is located in the kidney	1	0.7414612174034119
170	kidney disease	PARTONOMY	kidney disease is a disease that is part of the kidney	0	1.0359549522399902
170	kidney disease	USG-R	kidney disease is a disease that uses the kidney	0	1.551400899887085
170	kidney disease	PROD-R	kidney disease is  a disease that the kidney produces	0	1.080653429031372
170	kidney disease	PRODUCTION	kidney disease is a disease that produces the kidney	0	1.0834424495697021
170	kidney disease	CONT-R	kidney disease is a disease that contains the kidney	0	1.0130521059036255
170	kidney disease	TOPIC-R	kidney disease is a disease that is about the kidney	0	1.0588880777359009
170	kidney disease	COMP-R	kidney disease is a disease that is composed of the kidney	0	0.9019502997398376
170	kidney disease	PURPOSE	kidney disease is a disease intended for the kidney	0	1.5329678058624268
171	heart disease	LOCATION	heart disease is a disease that is located in the heart	1	0.6825025081634521
171	heart disease	PARTONOMY	heart disease is a disease that is part of the heart	0	0.9985679984092712
171	heart disease	USG-R	heart disease is a disease that uses the heart	0	1.9271044731140137
171	heart disease	PROD-R	heart disease is  a disease that the heart produces	0	1.3760616779327393
171	heart disease	PRODUCTION	heart disease is a disease that produces the heart	0	1.2711286544799805
171	heart disease	CONT-R	heart disease is a disease that contains the heart	0	1.1465060710906982
171	heart disease	TOPIC-R	heart disease is a disease that is about the heart	0	1.2234023809432983
171	heart disease	COMP-R	heart disease is a disease that is composed of the heart	0	0.9259670376777649
171	heart disease	PURPOSE	heart disease is a disease intended for the heart	0	1.8158899545669556
172	brain disease	LOCATION	brain disease is a disease that is located in the brain	1	0.8347402215003967
172	brain disease	PARTONOMY	brain disease is a disease that is part of the brain	0	0.9080011248588562
172	brain disease	USG-R	brain disease is a disease that uses the brain	0	1.459429144859314
172	brain disease	PROD-R	brain disease is  a disease that the brain produces	0	1.536335825920105
172	brain disease	PRODUCTION	brain disease is a disease that produces the brain	0	1.2143828868865967
172	brain disease	CONT-R	brain disease is a disease that contains the brain	0	1.0995022058486938
172	brain disease	TOPIC-R	brain disease is a disease that is about the brain	0	1.5449624061584473
172	brain disease	COMP-R	brain disease is a disease that is composed of the brain	0	0.8680483102798462
172	brain disease	PURPOSE	brain disease is a disease intended for the brain	0	1.7138959169387817
173	skin disorder	LOCATION	skin disorder is a disorder that is located in the skin	1	1.0422431230545044
173	skin disorder	PARTONOMY	skin disorder is a disorder that is part of the skin	0	1.0457261800765991
173	skin disorder	USG-R	skin disorder is a disorder that uses the skin	0	1.5656265020370483
173	skin disorder	PROD-R	skin disorder is  a disorder that the skin produces	0	2.786163806915283
173	skin disorder	PRODUCTION	skin disorder is a disorder that produces the skin	0	1.9180995225906372
173	skin disorder	CONT-R	skin disorder is a disorder that contains the skin	0	1.4957916736602783
173	skin disorder	TOPIC-R	skin disorder is a disorder that is about the skin	0	1.7863643169403076
173	skin disorder	COMP-R	skin disorder is a disorder that is composed of the skin	0	1.3176219463348389
173	skin disorder	PURPOSE	skin disorder is a disorder intended for the skin	0	1.909879446029663
174	brain disorder	LOCATION	brain disorder is a disorder that is located in the brain	1	0.87384432554245
174	brain disorder	PARTONOMY	brain disorder is a disorder that is part of the brain	0	0.8893361687660217
174	brain disorder	USG-R	brain disorder is a disorder that uses the brain	0	1.646463394165039
174	brain disorder	PROD-R	brain disorder is  a disorder that the brain produces	0	2.0549519062042236
174	brain disorder	PRODUCTION	brain disorder is a disorder that produces the brain	0	1.6123757362365723
174	brain disorder	CONT-R	brain disorder is a disorder that contains the brain	0	1.2745914459228516
174	brain disorder	TOPIC-R	brain disorder is a disorder that is about the brain	0	1.4599162340164185
174	brain disorder	COMP-R	brain disorder is a disorder that is composed of the brain	0	1.0978407859802246
174	brain disorder	PURPOSE	brain disorder is a disorder intended for the brain	0	1.707878828048706
175	blood disorder	LOCATION	blood disorder is a disorder that is located in the blood	1	1.2057702541351318
175	blood disorder	PARTONOMY	blood disorder is a disorder that is part of the blood	0	1.4518986940383911
175	blood disorder	USG-R	blood disorder is a disorder that uses the blood	0	1.9101837873458862
175	blood disorder	PROD-R	blood disorder is  a disorder that the blood produces	0	2.326594829559326
175	blood disorder	PRODUCTION	blood disorder is a disorder that produces the blood	0	1.8801956176757812
175	blood disorder	CONT-R	blood disorder is a disorder that contains the blood	0	1.692451000213623
175	blood disorder	TOPIC-R	blood disorder is a disorder that is about the blood	0	1.6854225397109985
175	blood disorder	COMP-R	blood disorder is a disorder that is composed of the blood	0	1.300993800163269
175	blood disorder	PURPOSE	blood disorder is a disorder intended for the blood	0	2.2208540439605713
176	city district	LOCATION	city district is a district that is located in a city	1	1.3979769945144653
176	city district	PARTONOMY	city district is a district that is part of a city	0	1.3617775440216064
176	city district	USG-R	city district is a district that uses a city	0	2.1326076984405518
176	city district	PROD-R	city district is  a district that a city produces	0	3.145325183868408
176	city district	PRODUCTION	city district is a district that produces a city	0	2.433743953704834
176	city district	CONT-R	city district is a district that contains a city	0	1.3836640119552612
176	city district	TOPIC-R	city district is a district that is about a city	0	2.5631375312805176
176	city district	COMP-R	city district is a district that is composed of a city	0	1.3803056478500366
176	city district	PURPOSE	city district is a district intended for a city	0	2.570805549621582
177	street fair	LOCATION	street fair is a fair that is located on a street	1	1.2130951881408691
177	street fair	PARTONOMY	street fair is a fair that is part of a street	0	1.4336260557174683
177	street fair	USG-R	street fair is a fair that uses a street	0	1.5707417726516724
177	street fair	PROD-R	street fair is  a fair that a street produces	0	2.9472646713256836
177	street fair	PRODUCTION	street fair is a fair that produces a street	0	1.7146559953689575
177	street fair	CONT-R	street fair is a fair that contains a street	0	1.3954508304595947
177	street fair	TOPIC-R	street fair is a fair that is about a street	0	2.584634780883789
177	street fair	COMP-R	street fair is a fair that is composed of a street	0	1.5200200080871582
177	street fair	PURPOSE	street fair is a fair intended for a street	0	2.3246803283691406
178	home fan	LOCATION	home fan is a fan that is located at home	1	1.8697052001953125
178	home fan	PARTONOMY	home fan is a fan that is part of home	0	2.488980531692505
178	home fan	USG-R	home fan is a fan that uses home	0	2.3729846477508545
178	home fan	PROD-R	home fan is  a fan that home produces	0	4.105325222015381
178	home fan	PRODUCTION	home fan is a fan that produces home	0	3.5017523765563965
178	home fan	CONT-R	home fan is a fan that contains home	0	3.165048122406006
178	home fan	TOPIC-R	home fan is a fan that is about home	0	3.7983126640319824
178	home fan	COMP-R	home fan is a fan that is composed of home	0	2.0497965812683105
178	home fan	PURPOSE	home fan is a fan intended for home	0	3.6478610038757324
179	space flight	LOCATION	space flight is a flight that is located in a space	1	1.9061223268508911
179	space flight	PARTONOMY	space flight is a flight that is part of a space	0	1.8862334489822388
179	space flight	USG-R	space flight is a flight that uses a space	0	2.322845935821533
179	space flight	PROD-R	space flight is  a flight that a space produces	0	3.4506330490112305
179	space flight	PRODUCTION	space flight is a flight that produces a space	0	2.3303163051605225
179	space flight	CONT-R	space flight is a flight that contains a space	0	2.00388240814209
179	space flight	TOPIC-R	space flight is a flight that is about a space	0	2.8628721237182617
179	space flight	COMP-R	space flight is a flight that is composed of a space	0	1.6850249767303467
179	space flight	PURPOSE	space flight is a flight intended for a space	0	2.7650160789489746
180	ground force	LOCATION	ground force is a force that is located on the ground	1	1.6941688060760498
180	ground force	PARTONOMY	ground force is a force that is part of the ground	0	1.5176752805709839
180	ground force	USG-R	ground force is a force that uses the ground	0	2.222031593322754
180	ground force	PROD-R	ground force is  a force that the ground produces	0	2.4656589031219482
180	ground force	PRODUCTION	ground force is a force that produces the ground	0	2.5861117839813232
180	ground force	CONT-R	ground force is a force that contains the ground	0	2.598689556121826
180	ground force	TOPIC-R	ground force is a force that is about the ground	0	2.02923321723938
180	ground force	COMP-R	ground force is a force that is composed of the ground	0	1.8365107774734497
180	ground force	PURPOSE	ground force is a force intended for the ground	0	2.1812236309051514
181	skull fracture	LOCATION	skull fracture is a fracture that is located in the skull	1	1.1141459941864014
181	skull fracture	PARTONOMY	skull fracture is a fracture that is part of the skull	0	0.9505013227462769
181	skull fracture	USG-R	skull fracture is a fracture that uses the skull	0	1.4124068021774292
181	skull fracture	PROD-R	skull fracture is  a fracture that the skull produces	0	1.839647650718689
181	skull fracture	PRODUCTION	skull fracture is a fracture that produces the skull	0	1.2639631032943726
181	skull fracture	CONT-R	skull fracture is a fracture that contains the skull	0	1.168379306793213
181	skull fracture	TOPIC-R	skull fracture is a fracture that is about the skull	0	1.5880063772201538
181	skull fracture	COMP-R	skull fracture is a fracture that is composed of the skull	0	0.9682389497756958
181	skull fracture	PURPOSE	skull fracture is a fracture intended for the skull	0	1.3265323638916016
182	patio furniture	LOCATION	patio furniture is a furniture that is located on a patio	1	1.6287726163864136
182	patio furniture	PARTONOMY	patio furniture is a furniture that is part of a patio	0	1.6781138181686401
182	patio furniture	USG-R	patio furniture is a furniture that uses a patio	0	1.9298585653305054
182	patio furniture	PROD-R	patio furniture is  a furniture that a patio produces	0	3.413905620574951
182	patio furniture	PRODUCTION	patio furniture is a furniture that produces a patio	0	2.318819999694824
182	patio furniture	CONT-R	patio furniture is a furniture that contains a patio	0	1.7029261589050293
182	patio furniture	TOPIC-R	patio furniture is a furniture that is about a patio	0	2.5510170459747314
182	patio furniture	COMP-R	patio furniture is a furniture that is composed of a patio	0	1.753224492073059
182	patio furniture	PURPOSE	patio furniture is a furniture intended for a patio	0	2.0346174240112305
183	home game	LOCATION	home game is a game that is located at home	1	1.9116623401641846
183	home game	PARTONOMY	home game is a game that is part of home	0	1.4543617963790894
183	home game	USG-R	home game is a game that uses home	0	2.1325788497924805
183	home game	PROD-R	home game is  a game that home produces	0	3.230344533920288
183	home game	PRODUCTION	home game is a game that produces home	0	2.5767478942871094
183	home game	CONT-R	home game is a game that contains home	0	2.2594547271728516
183	home game	TOPIC-R	home game is a game that is about home	0	2.2696049213409424
183	home game	COMP-R	home game is a game that is composed of home	0	1.5323995351791382
183	home game	PURPOSE	home game is a game intended for home	0	2.95243763923645
184	street gang	LOCATION	street gang is a gang that is located on the street	1	1.177557110786438
184	street gang	PARTONOMY	street gang is a gang that is part of the street	0	1.3453072309494019
184	street gang	USG-R	street gang is a gang that uses the street	0	2.002518653869629
184	street gang	PROD-R	street gang is  a gang that the street produces	0	3.137775421142578
184	street gang	PRODUCTION	street gang is a gang that produces the street	0	2.334747076034546
184	street gang	CONT-R	street gang is a gang that contains the street	0	2.5873095989227295
184	street gang	TOPIC-R	street gang is a gang that is about the street	0	2.2217907905578613
184	street gang	COMP-R	street gang is a gang that is composed of the street	0	1.7851818799972534
184	street gang	PURPOSE	street gang is a gang intended for the street	0	2.2101593017578125
185	neighborhood group	LOCATION	neighborhood group is a group that is located in a neighborhood	1	1.3264645338058472
185	neighborhood group	PARTONOMY	neighborhood group is a group that is part of a neighborhood	0	1.2374709844589233
185	neighborhood group	USG-R	neighborhood group is a group that uses a neighborhood	0	2.6896564960479736
185	neighborhood group	PROD-R	neighborhood group is  a group that a neighborhood produces	0	2.942758798599243
185	neighborhood group	PRODUCTION	neighborhood group is a group that produces a neighborhood	0	2.2583258152008057
185	neighborhood group	CONT-R	neighborhood group is a group that contains a neighborhood	0	1.7250548601150513
185	neighborhood group	TOPIC-R	neighborhood group is a group that is about a neighborhood	0	2.431680202484131
185	neighborhood group	COMP-R	neighborhood group is a group that is composed of a neighborhood	0	1.510377049446106
185	neighborhood group	PURPOSE	neighborhood group is a group intended for a neighborhood	0	2.575028657913208
186	beach house	LOCATION	beach house is a house that is located on a beach	1	1.1564679145812988
186	beach house	PARTONOMY	beach house is a house that is part of a beach	0	1.4620437622070312
186	beach house	USG-R	beach house is a house that uses a beach	0	1.6525752544403076
186	beach house	PROD-R	beach house is  a house that a beach produces	0	3.400963306427002
186	beach house	PRODUCTION	beach house is a house that produces a beach	0	2.090859889984131
186	beach house	CONT-R	beach house is a house that contains a beach	0	1.3354709148406982
186	beach house	TOPIC-R	beach house is a house that is about a beach	0	2.322678804397583
186	beach house	COMP-R	beach house is a house that is composed of a beach	0	1.762056827545166
186	beach house	PURPOSE	beach house is a house intended for a beach	0	2.0435328483581543
187	center ice	LOCATION	center ice is an ice that is located in a center	1	2.0041801929473877
187	center ice	PARTONOMY	center ice is an ice that is part of a center	0	2.0896356105804443
187	center ice	USG-R	center ice is an ice that uses a center	0	2.2871592044830322
187	center ice	PROD-R	center ice is  an ice that a center produces	0	3.4098293781280518
187	center ice	PRODUCTION	center ice is an ice that produces a center	0	2.3260514736175537
187	center ice	CONT-R	center ice is an ice that contains a center	0	2.056727886199951
187	center ice	TOPIC-R	center ice is an ice that is about a center	0	3.039712429046631
187	center ice	COMP-R	center ice is an ice that is composed of a center	0	1.5610209703445435
187	center ice	PURPOSE	center ice is an ice intended for a center	0	2.8698513507843018
188	brain injury	LOCATION	brain injury is an injury that is located in the brain	1	1.0038630962371826
188	brain injury	PARTONOMY	brain injury is an injury that is part of the brain	0	0.923823893070221
188	brain injury	USG-R	brain injury is an injury that uses the brain	0	1.659246563911438
188	brain injury	PROD-R	brain injury is  an injury that the brain produces	0	1.6486855745315552
188	brain injury	PRODUCTION	brain injury is an injury that produces the brain	0	1.3377608060836792
188	brain injury	CONT-R	brain injury is an injury that contains the brain	0	1.2320408821105957
188	brain injury	TOPIC-R	brain injury is an injury that is about the brain	0	1.5046019554138184
188	brain injury	COMP-R	brain injury is an injury that is composed of the brain	0	1.0363036394119263
188	brain injury	PURPOSE	brain injury is an injury intended for the brain	0	1.2765666246414185
189	moon landing	LOCATION	moon landing is a landing that is located on the moon	1	1.88087797164917
189	moon landing	PARTONOMY	moon landing is a landing that is part of the moon	0	1.7439769506454468
189	moon landing	USG-R	moon landing is a landing that uses the moon	0	1.9296008348464966
189	moon landing	PROD-R	moon landing is  a landing that the moon produces	0	2.7609198093414307
189	moon landing	PRODUCTION	moon landing is a landing that produces the moon	0	2.286053419113159
189	moon landing	CONT-R	moon landing is a landing that contains the moon	0	2.269693613052368
189	moon landing	TOPIC-R	moon landing is a landing that is about the moon	0	2.8531460762023926
189	moon landing	COMP-R	moon landing is a landing that is composed of the moon	0	1.6135252714157104
189	moon landing	PURPOSE	moon landing is a landing intended for the moon	0	1.9787698984146118
190	street light	LOCATION	street light is a light that is located on a street	1	1.612586498260498
190	street light	PARTONOMY	street light is a light that is part of a street	0	1.5198287963867188
190	street light	USG-R	street light is a light that uses a street	0	2.0829060077667236
190	street light	PROD-R	street light is  a light that a street produces	0	2.9454193115234375
190	street light	PRODUCTION	street light is a light that produces a street	0	1.9170984029769897
190	street light	CONT-R	street light is a light that contains a street	0	1.956194519996643
190	street light	TOPIC-R	street light is a light that is about a street	0	2.432873487472534
190	street light	COMP-R	street light is a light that is composed of a street	0	1.5307742357254028
190	street light	PURPOSE	street light is a light intended for a street	0	1.961682677268982
191	hotel lobby	LOCATION	hotel lobby is a lobby that is located in a hotel	1	1.140351414680481
191	hotel lobby	PARTONOMY	hotel lobby is a lobby that is part of a hotel	0	1.129836916923523
191	hotel lobby	USG-R	hotel lobby is a lobby that uses a hotel	0	1.1855905055999756
191	hotel lobby	PROD-R	hotel lobby is  a lobby that a hotel produces	0	2.1435346603393555
191	hotel lobby	PRODUCTION	hotel lobby is a lobby that produces a hotel	0	1.4347671270370483
191	hotel lobby	CONT-R	hotel lobby is a lobby that contains a hotel	0	1.0609711408615112
191	hotel lobby	TOPIC-R	hotel lobby is a lobby that is about a hotel	0	1.7308058738708496
191	hotel lobby	COMP-R	hotel lobby is a lobby that is composed of a hotel	0	1.3355876207351685
191	hotel lobby	PURPOSE	hotel lobby is a lobby intended for a hotel	0	1.6707371473312378
192	office lobby	LOCATION	office lobby is a lobby that is located in an office	1	1.3166073560714722
192	office lobby	PARTONOMY	office lobby is a lobby that is part of an office	0	1.2059848308563232
192	office lobby	USG-R	office lobby is a lobby that uses an office	0	1.1876311302185059
192	office lobby	PROD-R	office lobby is  a lobby that an office produces	0	2.3321316242218018
192	office lobby	PRODUCTION	office lobby is a lobby that produces an office	0	1.3855706453323364
192	office lobby	CONT-R	office lobby is a lobby that contains an office	0	1.1786202192306519
192	office lobby	TOPIC-R	office lobby is a lobby that is about an office	0	1.8690181970596313
192	office lobby	COMP-R	office lobby is a lobby that is composed of an office	0	1.1338531970977783
192	office lobby	PURPOSE	office lobby is a lobby intended for an office	0	1.829762578010559
193	door lock	LOCATION	door lock is a lock that is located on a door	1	1.8607916831970215
193	door lock	PARTONOMY	door lock is a lock that is part of a door	0	2.0811192989349365
193	door lock	USG-R	door lock is a lock that uses a door	0	2.2322094440460205
193	door lock	PROD-R	door lock is  a lock that a door produces	0	3.7085893154144287
193	door lock	PRODUCTION	door lock is a lock that produces a door	0	2.7725110054016113
193	door lock	CONT-R	door lock is a lock that contains a door	0	2.1639113426208496
193	door lock	TOPIC-R	door lock is a lock that is about a door	0	3.4022269248962402
193	door lock	COMP-R	door lock is a lock that is composed of a door	0	1.9546875953674316
193	door lock	PURPOSE	door lock is a lock intended for a door	0	3.2360570430755615
194	refrigerator magnet	LOCATION	refrigerator magnet is a magnet that is located on a refrigerator	1	0.8184266090393066
194	refrigerator magnet	PARTONOMY	refrigerator magnet is a magnet that is part of a refrigerator	0	0.42754432559013367
194	refrigerator magnet	USG-R	refrigerator magnet is a magnet that uses a refrigerator	0	0.609526515007019
194	refrigerator magnet	PROD-R	refrigerator magnet is  a magnet that a refrigerator produces	0	0.9830203652381897
194	refrigerator magnet	PRODUCTION	refrigerator magnet is a magnet that produces a refrigerator	0	0.5845515131950378
194	refrigerator magnet	CONT-R	refrigerator magnet is a magnet that contains a refrigerator	0	0.5746062994003296
194	refrigerator magnet	TOPIC-R	refrigerator magnet is a magnet that is about a refrigerator	0	1.37282395362854
194	refrigerator magnet	COMP-R	refrigerator magnet is a magnet that is composed of a refrigerator	0	0.5904874801635742
194	refrigerator magnet	PURPOSE	refrigerator magnet is a magnet intended for a refrigerator	0	1.174755334854126
195	floor mat	LOCATION	floor mat is a mat that is located on the floor	1	1.4712086915969849
195	floor mat	PARTONOMY	floor mat is a mat that is part of the floor	0	1.262932300567627
195	floor mat	USG-R	floor mat is a mat that uses the floor	0	1.6004141569137573
195	floor mat	PROD-R	floor mat is  a mat that the floor produces	0	2.6241698265075684
195	floor mat	PRODUCTION	floor mat is a mat that produces the floor	0	2.0919790267944336
