id	compound	class	paraphrase	correct	score
161	floor covering	PURPOSE	floor covering is a covering intended for a floor	0	4.0251569747924805
162	cabin crew	LOCATION	cabin crew is a crew that is located in a cabin	1	3.5559840202331543
162	cabin crew	PARTONOMY	cabin crew is a crew that is part of a cabin	0	3.5138959884643555
162	cabin crew	USG-R	cabin crew is a crew that uses a cabin	0	4.231688499450684
162	cabin crew	PROD-R	cabin crew is  a crew that a cabin produces	0	5.642514228820801
162	cabin crew	PRODUCTION	cabin crew is a crew that produces a cabin	0	4.666841983795166
162	cabin crew	CONT-R	cabin crew is a crew that contains a cabin	0	4.484770774841309
162	cabin crew	TOPIC-R	cabin crew is a crew that is about a cabin	0	4.562467098236084
162	cabin crew	COMP-R	cabin crew is a crew that is composed of a cabin	0	3.9106481075286865
162	cabin crew	PURPOSE	cabin crew is a crew intended for a cabin	0	4.768976211547852
163	ground crew	LOCATION	ground crew is a crew that is located on the ground	1	2.9201583862304688
163	ground crew	PARTONOMY	ground crew is a crew that is part of the ground	0	3.190321445465088
163	ground crew	USG-R	ground crew is a crew that uses the ground	0	3.853792190551758
163	ground crew	PROD-R	ground crew is  a crew that the ground produces	0	5.415373802185059
163	ground crew	PRODUCTION	ground crew is a crew that produces the ground	0	4.434944152832031
163	ground crew	CONT-R	ground crew is a crew that contains the ground	0	4.5140533447265625
163	ground crew	TOPIC-R	ground crew is a crew that is about the ground	0	4.263044834136963
163	ground crew	COMP-R	ground crew is a crew that is composed of the ground	0	3.5952041149139404
163	ground crew	PURPOSE	ground crew is a crew intended for the ground	0	4.5590620040893555
164	street crime	LOCATION	street crime is a crime that is located on a street	1	3.047886610031128
164	street crime	PARTONOMY	street crime is a crime that is part of a street	0	3.2004013061523438
164	street crime	USG-R	street crime is a crime that uses a street	0	3.9950599670410156
164	street crime	PROD-R	street crime is  a crime that a street produces	0	5.180063724517822
164	street crime	PRODUCTION	street crime is a crime that produces a street	0	4.483921051025391
164	street crime	CONT-R	street crime is a crime that contains a street	0	4.296636581420898
164	street crime	TOPIC-R	street crime is a crime that is about a street	0	3.846299886703491
164	street crime	COMP-R	street crime is a crime that is composed of a street	0	3.619311571121216
164	street crime	PURPOSE	street crime is a crime intended for a street	0	4.562650680541992
165	brain damage	LOCATION	brain damage is a damage that is located in the brain	1	2.9012482166290283
165	brain damage	PARTONOMY	brain damage is a damage that is part of the brain	0	3.3107879161834717
165	brain damage	USG-R	brain damage is a damage that uses the brain	0	4.192239761352539
165	brain damage	PROD-R	brain damage is  a damage that the brain produces	0	5.009823322296143
165	brain damage	PRODUCTION	brain damage is a damage that produces the brain	0	4.348535537719727
165	brain damage	CONT-R	brain damage is a damage that contains the brain	0	4.136753082275391
165	brain damage	TOPIC-R	brain damage is a damage that is about the brain	0	3.7320947647094727
165	brain damage	COMP-R	brain damage is a damage that is composed of the brain	0	3.781146287918091
165	brain damage	PURPOSE	brain damage is a damage intended for the brain	0	4.183511734008789
166	table dance	LOCATION	table dance is a dance that is located on a table	1	3.846564531326294
166	table dance	PARTONOMY	table dance is a dance that is part of a table	0	3.6049866676330566
166	table dance	USG-R	table dance is a dance that uses a table	0	3.9835357666015625
166	table dance	PROD-R	table dance is  a dance that a table produces	0	5.837840557098389
166	table dance	PRODUCTION	table dance is a dance that produces a table	0	4.883399963378906
166	table dance	CONT-R	table dance is a dance that contains a table	0	4.500967025756836
166	table dance	TOPIC-R	table dance is a dance that is about a table	0	4.280429363250732
166	table dance	COMP-R	table dance is a dance that is composed of a table	0	3.9040467739105225
166	table dance	PURPOSE	table dance is a dance intended for a table	0	4.393989562988281
167	ice dancing	LOCATION	ice dancing is a dancing that is located on ice	1	5.09845495223999
167	ice dancing	PARTONOMY	ice dancing is a dancing that is part of ice	0	4.535769939422607
167	ice dancing	USG-R	ice dancing is a dancing that uses ice	0	4.960054874420166
167	ice dancing	PROD-R	ice dancing is  a dancing that ice produces	0	7.244441032409668
167	ice dancing	PRODUCTION	ice dancing is a dancing that produces ice	0	5.959623336791992
167	ice dancing	CONT-R	ice dancing is a dancing that contains ice	0	5.958165168762207
167	ice dancing	TOPIC-R	ice dancing is a dancing that is about ice	0	5.240451812744141
167	ice dancing	COMP-R	ice dancing is a dancing that is composed of ice	0	4.76893949508667
167	ice dancing	PURPOSE	ice dancing is a dancing intended for ice	0	6.017264366149902
168	home delivery	LOCATION	home delivery is a delivery that is located at home	1	4.069502830505371
168	home delivery	PARTONOMY	home delivery is a delivery that is part of home	0	4.208456516265869
168	home delivery	USG-R	home delivery is a delivery that uses home	0	4.846582889556885
168	home delivery	PROD-R	home delivery is  a delivery that home produces	0	6.5012922286987305
168	home delivery	PRODUCTION	home delivery is a delivery that produces home	0	5.7316484451293945
168	home delivery	CONT-R	home delivery is a delivery that contains home	0	5.3678059577941895
168	home delivery	TOPIC-R	home delivery is a delivery that is about home	0	5.019427299499512
168	home delivery	COMP-R	home delivery is a delivery that is composed of home	0	4.521009922027588
168	home delivery	PURPOSE	home delivery is a delivery intended for home	0	4.988675117492676
169	rail depot	LOCATION	rail depot is a depot that is located near a rail	1	3.1641502380371094
169	rail depot	PARTONOMY	rail depot is a depot that is part of a rail	0	3.0959115028381348
169	rail depot	USG-R	rail depot is a depot that uses a rail	0	4.019028663635254
169	rail depot	PROD-R	rail depot is  a depot that a rail produces	0	5.73755407333374
169	rail depot	PRODUCTION	rail depot is a depot that produces a rail	0	4.777337074279785
169	rail depot	CONT-R	rail depot is a depot that contains a rail	0	3.90982723236084
169	rail depot	TOPIC-R	rail depot is a depot that is about a rail	0	4.651315689086914
169	rail depot	COMP-R	rail depot is a depot that is composed of a rail	0	3.708766222000122
169	rail depot	PURPOSE	rail depot is a depot intended for a rail	0	4.532822608947754
170	kidney disease	LOCATION	kidney disease is a disease that is located in the kidney	1	2.28771710395813
170	kidney disease	PARTONOMY	kidney disease is a disease that is part of the kidney	0	2.4910168647766113
170	kidney disease	USG-R	kidney disease is a disease that uses the kidney	0	2.9912142753601074
170	kidney disease	PROD-R	kidney disease is  a disease that the kidney produces	0	4.104972839355469
170	kidney disease	PRODUCTION	kidney disease is a disease that produces the kidney	0	3.095972776412964
170	kidney disease	CONT-R	kidney disease is a disease that contains the kidney	0	2.8642663955688477
170	kidney disease	TOPIC-R	kidney disease is a disease that is about the kidney	0	2.8521881103515625
170	kidney disease	COMP-R	kidney disease is a disease that is composed of the kidney	0	2.7560653686523438
170	kidney disease	PURPOSE	kidney disease is a disease intended for the kidney	0	3.3874428272247314
171	heart disease	LOCATION	heart disease is a disease that is located in the heart	1	2.467125654220581
171	heart disease	PARTONOMY	heart disease is a disease that is part of the heart	0	2.6410882472991943
171	heart disease	USG-R	heart disease is a disease that uses the heart	0	3.239670753479004
171	heart disease	PROD-R	heart disease is  a disease that the heart produces	0	4.5438714027404785
171	heart disease	PRODUCTION	heart disease is a disease that produces the heart	0	3.4808759689331055
171	heart disease	CONT-R	heart disease is a disease that contains the heart	0	3.1336145401000977
171	heart disease	TOPIC-R	heart disease is a disease that is about the heart	0	2.9761385917663574
171	heart disease	COMP-R	heart disease is a disease that is composed of the heart	0	3.097811222076416
171	heart disease	PURPOSE	heart disease is a disease intended for the heart	0	3.612079620361328
172	brain disease	LOCATION	brain disease is a disease that is located in the brain	1	2.4938278198242188
172	brain disease	PARTONOMY	brain disease is a disease that is part of the brain	0	2.9259445667266846
172	brain disease	USG-R	brain disease is a disease that uses the brain	0	3.469829559326172
172	brain disease	PROD-R	brain disease is  a disease that the brain produces	0	4.503065586090088
172	brain disease	PRODUCTION	brain disease is a disease that produces the brain	0	3.8543739318847656
172	brain disease	CONT-R	brain disease is a disease that contains the brain	0	3.5156173706054688
172	brain disease	TOPIC-R	brain disease is a disease that is about the brain	0	3.2680444717407227
172	brain disease	COMP-R	brain disease is a disease that is composed of the brain	0	3.2244889736175537
172	brain disease	PURPOSE	brain disease is a disease intended for the brain	0	3.926894187927246
173	skin disorder	LOCATION	skin disorder is a disorder that is located in the skin	1	2.9727089405059814
173	skin disorder	PARTONOMY	skin disorder is a disorder that is part of the skin	0	3.2366294860839844
173	skin disorder	USG-R	skin disorder is a disorder that uses the skin	0	3.940272331237793
173	skin disorder	PROD-R	skin disorder is  a disorder that the skin produces	0	4.707871437072754
173	skin disorder	PRODUCTION	skin disorder is a disorder that produces the skin	0	3.819277763366699
173	skin disorder	CONT-R	skin disorder is a disorder that contains the skin	0	3.9499311447143555
173	skin disorder	TOPIC-R	skin disorder is a disorder that is about the skin	0	3.576706886291504
173	skin disorder	COMP-R	skin disorder is a disorder that is composed of the skin	0	3.4061195850372314
173	skin disorder	PURPOSE	skin disorder is a disorder intended for the skin	0	4.436239242553711
174	brain disorder	LOCATION	brain disorder is a disorder that is located in the brain	1	2.577195882797241
174	brain disorder	PARTONOMY	brain disorder is a disorder that is part of the brain	0	2.9778549671173096
174	brain disorder	USG-R	brain disorder is a disorder that uses the brain	0	3.610635757446289
174	brain disorder	PROD-R	brain disorder is  a disorder that the brain produces	0	4.4768853187561035
174	brain disorder	PRODUCTION	brain disorder is a disorder that produces the brain	0	3.9154739379882812
174	brain disorder	CONT-R	brain disorder is a disorder that contains the brain	0	3.5689029693603516
174	brain disorder	TOPIC-R	brain disorder is a disorder that is about the brain	0	3.30517578125
174	brain disorder	COMP-R	brain disorder is a disorder that is composed of the brain	0	3.310258626937866
174	brain disorder	PURPOSE	brain disorder is a disorder intended for the brain	0	4.26094913482666
175	blood disorder	LOCATION	blood disorder is a disorder that is located in the blood	1	2.840473175048828
175	blood disorder	PARTONOMY	blood disorder is a disorder that is part of the blood	0	3.0207252502441406
175	blood disorder	USG-R	blood disorder is a disorder that uses the blood	0	3.9320688247680664
175	blood disorder	PROD-R	blood disorder is  a disorder that the blood produces	0	4.886399269104004
175	blood disorder	PRODUCTION	blood disorder is a disorder that produces the blood	0	3.9881582260131836
175	blood disorder	CONT-R	blood disorder is a disorder that contains the blood	0	3.805325508117676
175	blood disorder	TOPIC-R	blood disorder is a disorder that is about the blood	0	3.468705177307129
175	blood disorder	COMP-R	blood disorder is a disorder that is composed of the blood	0	3.3054771423339844
175	blood disorder	PURPOSE	blood disorder is a disorder intended for the blood	0	4.544208526611328
176	city district	LOCATION	city district is a district that is located in a city	1	2.81941294670105
176	city district	PARTONOMY	city district is a district that is part of a city	0	2.4952218532562256
176	city district	USG-R	city district is a district that uses a city	0	3.900935173034668
176	city district	PROD-R	city district is  a district that a city produces	0	4.831421852111816
176	city district	PRODUCTION	city district is a district that produces a city	0	4.522530555725098
176	city district	CONT-R	city district is a district that contains a city	0	3.29044246673584
176	city district	TOPIC-R	city district is a district that is about a city	0	3.751150369644165
176	city district	COMP-R	city district is a district that is composed of a city	0	3.0531365871429443
176	city district	PURPOSE	city district is a district intended for a city	0	4.2055864334106445
177	street fair	LOCATION	street fair is a fair that is located on a street	1	2.7246596813201904
177	street fair	PARTONOMY	street fair is a fair that is part of a street	0	3.149043321609497
177	street fair	USG-R	street fair is a fair that uses a street	0	3.7562122344970703
177	street fair	PROD-R	street fair is  a fair that a street produces	0	5.231217384338379
177	street fair	PRODUCTION	street fair is a fair that produces a street	0	4.544229507446289
177	street fair	CONT-R	street fair is a fair that contains a street	0	4.19658088684082
177	street fair	TOPIC-R	street fair is a fair that is about a street	0	3.7857582569122314
177	street fair	COMP-R	street fair is a fair that is composed of a street	0	3.764995574951172
177	street fair	PURPOSE	street fair is a fair intended for a street	0	4.478741645812988
178	home fan	LOCATION	home fan is a fan that is located at home	1	3.2888827323913574
178	home fan	PARTONOMY	home fan is a fan that is part of home	0	3.65342116355896
178	home fan	USG-R	home fan is a fan that uses home	0	4.174529075622559
178	home fan	PROD-R	home fan is  a fan that home produces	0	6.309867858886719
178	home fan	PRODUCTION	home fan is a fan that produces home	0	4.827852725982666
178	home fan	CONT-R	home fan is a fan that contains home	0	5.037907600402832
178	home fan	TOPIC-R	home fan is a fan that is about home	0	4.603192329406738
178	home fan	COMP-R	home fan is a fan that is composed of home	0	4.196858882904053
178	home fan	PURPOSE	home fan is a fan intended for home	0	4.032907962799072
179	space flight	LOCATION	space flight is a flight that is located in a space	1	3.6988656520843506
179	space flight	PARTONOMY	space flight is a flight that is part of a space	0	3.1800804138183594
179	space flight	USG-R	space flight is a flight that uses a space	0	3.6673946380615234
179	space flight	PROD-R	space flight is  a flight that a space produces	0	5.997342586517334
179	space flight	PRODUCTION	space flight is a flight that produces a space	0	4.540550231933594
179	space flight	CONT-R	space flight is a flight that contains a space	0	4.02226448059082
179	space flight	TOPIC-R	space flight is a flight that is about a space	0	4.280204772949219
179	space flight	COMP-R	space flight is a flight that is composed of a space	0	3.49507212638855
179	space flight	PURPOSE	space flight is a flight intended for a space	0	4.741886138916016
180	ground force	LOCATION	ground force is a force that is located on the ground	1	3.1880156993865967
180	ground force	PARTONOMY	ground force is a force that is part of the ground	0	3.2213425636291504
180	ground force	USG-R	ground force is a force that uses the ground	0	3.885425567626953
180	ground force	PROD-R	ground force is  a force that the ground produces	0	4.513126850128174
180	ground force	PRODUCTION	ground force is a force that produces the ground	0	4.349123001098633
180	ground force	CONT-R	ground force is a force that contains the ground	0	4.228515625
180	ground force	TOPIC-R	ground force is a force that is about the ground	0	4.121100425720215
180	ground force	COMP-R	ground force is a force that is composed of the ground	0	3.6099822521209717
180	ground force	PURPOSE	ground force is a force intended for the ground	0	4.419717788696289
181	skull fracture	LOCATION	skull fracture is a fracture that is located in the skull	1	2.5640690326690674
181	skull fracture	PARTONOMY	skull fracture is a fracture that is part of the skull	0	2.807480573654175
181	skull fracture	USG-R	skull fracture is a fracture that uses the skull	0	3.7038471698760986
181	skull fracture	PROD-R	skull fracture is  a fracture that the skull produces	0	4.777681827545166
181	skull fracture	PRODUCTION	skull fracture is a fracture that produces the skull	0	3.81418776512146
181	skull fracture	CONT-R	skull fracture is a fracture that contains the skull	0	3.7684597969055176
181	skull fracture	TOPIC-R	skull fracture is a fracture that is about the skull	0	3.2958123683929443
181	skull fracture	COMP-R	skull fracture is a fracture that is composed of the skull	0	3.3022913932800293
181	skull fracture	PURPOSE	skull fracture is a fracture intended for the skull	0	3.9336328506469727
182	patio furniture	LOCATION	patio furniture is a furniture that is located on a patio	1	3.2190442085266113
182	patio furniture	PARTONOMY	patio furniture is a furniture that is part of a patio	0	3.283592939376831
182	patio furniture	USG-R	patio furniture is a furniture that uses a patio	0	4.213564395904541
182	patio furniture	PROD-R	patio furniture is  a furniture that a patio produces	0	5.306008338928223
182	patio furniture	PRODUCTION	patio furniture is a furniture that produces a patio	0	4.46585750579834
182	patio furniture	CONT-R	patio furniture is a furniture that contains a patio	0	4.193831443786621
182	patio furniture	TOPIC-R	patio furniture is a furniture that is about a patio	0	4.138646125793457
182	patio furniture	COMP-R	patio furniture is a furniture that is composed of a patio	0	3.770951747894287
182	patio furniture	PURPOSE	patio furniture is a furniture intended for a patio	0	3.8932316303253174
183	home game	LOCATION	home game is a game that is located at home	1	3.4807069301605225
183	home game	PARTONOMY	home game is a game that is part of home	0	3.6002426147460938
183	home game	USG-R	home game is a game that uses home	0	4.520761013031006
183	home game	PROD-R	home game is  a game that home produces	0	6.24846076965332
183	home game	PRODUCTION	home game is a game that produces home	0	5.187949180603027
183	home game	CONT-R	home game is a game that contains home	0	4.596103191375732
183	home game	TOPIC-R	home game is a game that is about home	0	4.417893409729004
183	home game	COMP-R	home game is a game that is composed of home	0	3.9132707118988037
183	home game	PURPOSE	home game is a game intended for home	0	4.617414474487305
184	street gang	LOCATION	street gang is a gang that is located on the street	1	2.944478750228882
184	street gang	PARTONOMY	street gang is a gang that is part of the street	0	2.7511298656463623
184	street gang	USG-R	street gang is a gang that uses the street	0	3.118882179260254
184	street gang	PROD-R	street gang is  a gang that the street produces	0	5.297731399536133
184	street gang	PRODUCTION	street gang is a gang that produces the street	0	4.766444206237793
184	street gang	CONT-R	street gang is a gang that contains the street	0	4.522099494934082
184	street gang	TOPIC-R	street gang is a gang that is about the street	0	4.076282024383545
184	street gang	COMP-R	street gang is a gang that is composed of the street	0	3.345339298248291
184	street gang	PURPOSE	street gang is a gang intended for the street	0	4.52244758605957
185	neighborhood group	LOCATION	neighborhood group is a group that is located in a neighborhood	1	2.8882510662078857
185	neighborhood group	PARTONOMY	neighborhood group is a group that is part of a neighborhood	0	2.863462448120117
185	neighborhood group	USG-R	neighborhood group is a group that uses a neighborhood	0	3.3067872524261475
185	neighborhood group	PROD-R	neighborhood group is  a group that a neighborhood produces	0	4.434347629547119
185	neighborhood group	PRODUCTION	neighborhood group is a group that produces a neighborhood	0	3.70599102973938
185	neighborhood group	CONT-R	neighborhood group is a group that contains a neighborhood	0	2.9812800884246826
185	neighborhood group	TOPIC-R	neighborhood group is a group that is about a neighborhood	0	3.2967026233673096
185	neighborhood group	COMP-R	neighborhood group is a group that is composed of a neighborhood	0	3.0510246753692627
185	neighborhood group	PURPOSE	neighborhood group is a group intended for a neighborhood	0	4.115736961364746
186	beach house	LOCATION	beach house is a house that is located on a beach	1	2.3423142433166504
186	beach house	PARTONOMY	beach house is a house that is part of a beach	0	2.8830726146698
186	beach house	USG-R	beach house is a house that uses a beach	0	3.763596534729004
186	beach house	PROD-R	beach house is  a house that a beach produces	0	4.914917945861816
186	beach house	PRODUCTION	beach house is a house that produces a beach	0	4.560568332672119
186	beach house	CONT-R	beach house is a house that contains a beach	0	3.5165491104125977
186	beach house	TOPIC-R	beach house is a house that is about a beach	0	3.596173048019409
186	beach house	COMP-R	beach house is a house that is composed of a beach	0	3.3932600021362305
186	beach house	PURPOSE	beach house is a house intended for a beach	0	3.6586430072784424
187	center ice	LOCATION	center ice is an ice that is located in a center	1	4.300728797912598
187	center ice	PARTONOMY	center ice is an ice that is part of a center	0	4.351024627685547
187	center ice	USG-R	center ice is an ice that uses a center	0	5.176712989807129
187	center ice	PROD-R	center ice is  an ice that a center produces	0	6.450469017028809
187	center ice	PRODUCTION	center ice is an ice that produces a center	0	5.468306541442871
187	center ice	CONT-R	center ice is an ice that contains a center	0	5.019284248352051
187	center ice	TOPIC-R	center ice is an ice that is about a center	0	5.303898334503174
187	center ice	COMP-R	center ice is an ice that is composed of a center	0	4.493056774139404
187	center ice	PURPOSE	center ice is an ice intended for a center	0	5.851572036743164
188	brain injury	LOCATION	brain injury is an injury that is located in the brain	1	2.613974094390869
188	brain injury	PARTONOMY	brain injury is an injury that is part of the brain	0	3.0108284950256348
188	brain injury	USG-R	brain injury is an injury that uses the brain	0	3.84860897064209
188	brain injury	PROD-R	brain injury is  an injury that the brain produces	0	4.889925003051758
188	brain injury	PRODUCTION	brain injury is an injury that produces the brain	0	3.986739158630371
188	brain injury	CONT-R	brain injury is an injury that contains the brain	0	3.7611303329467773
188	brain injury	TOPIC-R	brain injury is an injury that is about the brain	0	3.3100900650024414
188	brain injury	COMP-R	brain injury is an injury that is composed of the brain	0	3.319809675216675
188	brain injury	PURPOSE	brain injury is an injury intended for the brain	0	3.814997673034668
189	moon landing	LOCATION	moon landing is a landing that is located on the moon	1	3.6865944862365723
189	moon landing	PARTONOMY	moon landing is a landing that is part of the moon	0	3.8630378246307373
189	moon landing	USG-R	moon landing is a landing that uses the moon	0	4.4740753173828125
189	moon landing	PROD-R	moon landing is  a landing that the moon produces	0	5.475455284118652
189	moon landing	PRODUCTION	moon landing is a landing that produces the moon	0	5.012950897216797
189	moon landing	CONT-R	moon landing is a landing that contains the moon	0	4.804999351501465
189	moon landing	TOPIC-R	moon landing is a landing that is about the moon	0	4.387503147125244
189	moon landing	COMP-R	moon landing is a landing that is composed of the moon	0	4.305783748626709
189	moon landing	PURPOSE	moon landing is a landing intended for the moon	0	5.089536666870117
190	street light	LOCATION	street light is a light that is located on a street	1	2.3866355419158936
190	street light	PARTONOMY	street light is a light that is part of a street	0	2.793865203857422
190	street light	USG-R	street light is a light that uses a street	0	3.5941057205200195
190	street light	PROD-R	street light is  a light that a street produces	0	4.945878028869629
190	street light	PRODUCTION	street light is a light that produces a street	0	4.010356903076172
190	street light	CONT-R	street light is a light that contains a street	0	3.841402053833008
190	street light	TOPIC-R	street light is a light that is about a street	0	3.88789963722229
190	street light	COMP-R	street light is a light that is composed of a street	0	3.391392469406128
190	street light	PURPOSE	street light is a light intended for a street	0	3.893561363220215
191	hotel lobby	LOCATION	hotel lobby is a lobby that is located in a hotel	1	2.3702011108398438
191	hotel lobby	PARTONOMY	hotel lobby is a lobby that is part of a hotel	0	2.444993734359741
191	hotel lobby	USG-R	hotel lobby is a lobby that uses a hotel	0	3.8402156829833984
191	hotel lobby	PROD-R	hotel lobby is  a lobby that a hotel produces	0	5.058012962341309
191	hotel lobby	PRODUCTION	hotel lobby is a lobby that produces a hotel	0	4.473952293395996
191	hotel lobby	CONT-R	hotel lobby is a lobby that contains a hotel	0	3.5188426971435547
191	hotel lobby	TOPIC-R	hotel lobby is a lobby that is about a hotel	0	3.80721378326416
191	hotel lobby	COMP-R	hotel lobby is a lobby that is composed of a hotel	0	3.5146255493164062
191	hotel lobby	PURPOSE	hotel lobby is a lobby intended for a hotel	0	3.6536989212036133
192	office lobby	LOCATION	office lobby is a lobby that is located in an office	1	2.766772508621216
192	office lobby	PARTONOMY	office lobby is a lobby that is part of an office	0	2.8705947399139404
192	office lobby	USG-R	office lobby is a lobby that uses an office	0	4.5316009521484375
192	office lobby	PROD-R	office lobby is  a lobby that an office produces	0	5.605990886688232
192	office lobby	PRODUCTION	office lobby is a lobby that produces an office	0	5.130293846130371
192	office lobby	CONT-R	office lobby is a lobby that contains an office	0	4.091773986816406
192	office lobby	TOPIC-R	office lobby is a lobby that is about an office	0	4.41632604598999
192	office lobby	COMP-R	office lobby is a lobby that is composed of an office	0	3.9092957973480225
192	office lobby	PURPOSE	office lobby is a lobby intended for an office	0	4.239100456237793
193	door lock	LOCATION	door lock is a lock that is located on a door	1	2.4080238342285156
193	door lock	PARTONOMY	door lock is a lock that is part of a door	0	2.495701551437378
193	door lock	USG-R	door lock is a lock that uses a door	0	3.0239572525024414
193	door lock	PROD-R	door lock is  a lock that a door produces	0	4.9938483238220215
193	door lock	PRODUCTION	door lock is a lock that produces a door	0	3.7934341430664062
193	door lock	CONT-R	door lock is a lock that contains a door	0	3.548956871032715
193	door lock	TOPIC-R	door lock is a lock that is about a door	0	3.952383279800415
193	door lock	COMP-R	door lock is a lock that is composed of a door	0	2.9792466163635254
193	door lock	PURPOSE	door lock is a lock intended for a door	0	3.1018619537353516
194	refrigerator magnet	LOCATION	refrigerator magnet is a magnet that is located on a refrigerator	1	2.8286800384521484
194	refrigerator magnet	PARTONOMY	refrigerator magnet is a magnet that is part of a refrigerator	0	2.7867674827575684
194	refrigerator magnet	USG-R	refrigerator magnet is a magnet that uses a refrigerator	0	3.442852735519409
194	refrigerator magnet	PROD-R	refrigerator magnet is  a magnet that a refrigerator produces	0	4.617508888244629
194	refrigerator magnet	PRODUCTION	refrigerator magnet is a magnet that produces a refrigerator	0	4.322452545166016
194	refrigerator magnet	CONT-R	refrigerator magnet is a magnet that contains a refrigerator	0	3.772029161453247
194	refrigerator magnet	TOPIC-R	refrigerator magnet is a magnet that is about a refrigerator	0	3.9373393058776855
194	refrigerator magnet	COMP-R	refrigerator magnet is a magnet that is composed of a refrigerator	0	3.361429214477539
194	refrigerator magnet	PURPOSE	refrigerator magnet is a magnet intended for a refrigerator	0	3.6306419372558594
195	floor mat	LOCATION	floor mat is a mat that is located on the floor	1	2.8671722412109375
195	floor mat	PARTONOMY	floor mat is a mat that is part of the floor	0	3.227494955062866
195	floor mat	USG-R	floor mat is a mat that uses the floor	0	3.9542274475097656
195	floor mat	PROD-R	floor mat is  a mat that the floor produces	0	5.4218316078186035
195	floor mat	PRODUCTION	floor mat is a mat that produces the floor	0	4.534976959228516
195	floor mat	CONT-R	floor mat is a mat that contains the floor	0	4.105037689208984
195	floor mat	TOPIC-R	floor mat is a mat that is about the floor	0	4.091654300689697
195	floor mat	COMP-R	floor mat is a mat that is composed of the floor	0	3.4850709438323975
195	floor mat	PURPOSE	floor mat is a mat intended for the floor	0	3.985574722290039
196	land mine	LOCATION	land mine is a mine that is located in a land	1	2.988964796066284
196	land mine	PARTONOMY	land mine is a mine that is part of a land	0	3.178083896636963
196	land mine	USG-R	land mine is a mine that uses a land	0	3.4835004806518555
196	land mine	PROD-R	land mine is  a mine that a land produces	0	5.375517845153809
196	land mine	PRODUCTION	land mine is a mine that produces a land	0	4.275143623352051
196	land mine	CONT-R	land mine is a mine that contains a land	0	3.32584285736084
196	land mine	TOPIC-R	land mine is a mine that is about a land	0	4.152266502380371
196	land mine	COMP-R	land mine is a mine that is composed of a land	0	3.2092902660369873
196	land mine	PURPOSE	land mine is a mine intended for a land	0	4.027866363525391
197	calf muscle	LOCATION	calf muscle is a muscle that is located in the calf	1	2.6236324310302734
197	calf muscle	PARTONOMY	calf muscle is a muscle that is part of the calf	0	2.69561767578125
197	calf muscle	USG-R	calf muscle is a muscle that uses the calf	0	3.774521827697754
197	calf muscle	PROD-R	calf muscle is  a muscle that the calf produces	0	4.947937965393066
197	calf muscle	PRODUCTION	calf muscle is a muscle that produces the calf	0	3.824190855026245
197	calf muscle	CONT-R	calf muscle is a muscle that contains the calf	0	3.8589842319488525
197	calf muscle	TOPIC-R	calf muscle is a muscle that is about the calf	0	3.782771348953247
197	calf muscle	COMP-R	calf muscle is a muscle that is composed of the calf	0	3.307860851287842
197	calf muscle	PURPOSE	calf muscle is a muscle intended for the calf	0	4.081131935119629
198	ground offensive	LOCATION	ground offensive is an offensive that is located on the ground	1	3.5983474254608154
198	ground offensive	PARTONOMY	ground offensive is an offensive that is part of the ground	0	3.892080068588257
198	ground offensive	USG-R	ground offensive is an offensive that uses the ground	0	4.132387161254883
198	ground offensive	PROD-R	ground offensive is  an offensive that the ground produces	0	5.810460567474365
198	ground offensive	PRODUCTION	ground offensive is an offensive that produces the ground	0	5.390377044677734
198	ground offensive	CONT-R	ground offensive is an offensive that contains the ground	0	5.108055114746094
198	ground offensive	TOPIC-R	ground offensive is an offensive that is about the ground	0	4.672661781311035
198	ground offensive	COMP-R	ground offensive is an offensive that is composed of the ground	0	3.9841461181640625
198	ground offensive	PURPOSE	ground offensive is an offensive intended for the ground	0	4.8507184982299805
199	corner office	LOCATION	corner office is an office that is located on a corner	1	2.8217575550079346
199	corner office	PARTONOMY	corner office is an office that is part of a corner	0	3.407524824142456
199	corner office	USG-R	corner office is an office that uses a corner	0	4.27130126953125
199	corner office	PROD-R	corner office is  an office that a corner produces	0	6.22344446182251
199	corner office	PRODUCTION	corner office is an office that produces a corner	0	5.174695014953613
199	corner office	CONT-R	corner office is an office that contains a corner	0	4.002518653869629
199	corner office	TOPIC-R	corner office is an office that is about a corner	0	4.352531433105469
199	corner office	COMP-R	corner office is an office that is composed of a corner	0	3.8037383556365967
199	corner office	PURPOSE	corner office is an office intended for a corner	0	4.951560974121094
200	world organization	LOCATION	world organization is an organization that is located in the world	1	3.1761231422424316
200	world organization	PARTONOMY	world organization is an organization that is part of the world	0	2.946075439453125
200	world organization	USG-R	world organization is an organization that uses the world	0	3.688232421875
200	world organization	PROD-R	world organization is  an organization that the world produces	0	5.179049015045166
200	world organization	PRODUCTION	world organization is an organization that produces the world	0	4.178733825683594
200	world organization	CONT-R	world organization is an organization that contains the world	0	4.253574371337891
200	world organization	TOPIC-R	world organization is an organization that is about the world	0	3.6480391025543213
200	world organization	COMP-R	world organization is an organization that is composed of the world	0	3.2525100708007812
200	world organization	PURPOSE	world organization is an organization intended for the world	0	4.176909446716309
201	hood ornament	LOCATION	hood ornament is an ornament that is located in a hood	1	4.1265716552734375
201	hood ornament	PARTONOMY	hood ornament is an ornament that is part of a hood	0	3.625354051589966
